incident_id,timestamp,corridor_id,emergency_type,num_junctions_total,num_junctions_cleared,corridor_length_km,day_type,is_festival,weather_condition,is_rain,rainfall_mm,is_accident_nearby,preemption_success,background_congestion_index,emergency_vehicle_speed_kmph,response_time_sec,waiting_time_sec_other_traffic,fuel_consumption_l,co2_emission_kg,confidence_score,recommendation_reason
EMG328015,2025-11-12 05:10:33,South_Loop,Ambulance,5,4,3.9,Weekday,False,Clear,False,0.0,False,True,0.107,48.1,317.8,73.3,0.332,0.766,0.953,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328016,2025-03-24 21:33:57,Central_Loop,Ambulance,6,5,2.27,Weekday,False,Clear,False,0.0,False,True,0.264,52.1,154.5,125.7,0.19,0.439,0.975,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328017,2025-10-20 18:59:46,ORR_North,Ambulance,4,4,2.8,Weekday,True,Clear,False,0.0,False,True,1.0,42.6,252.8,190.1,0.264,0.61,0.913,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328018,2025-04-06 17:09:39,ORR_East,Police Escort,4,3,2.24,Weekend,True,Rain,True,14.6,False,True,0.911,43.6,185.4,158.4,0.192,0.444,0.881,Police escort priority active - rolling signal clearance along corridor
EMG328019,2026-04-13 14:00:00,Mysore_Rd,Ambulance,4,3,1.67,Weekday,False,Clear,False,0.0,True,True,0.495,37.8,150.6,79.4,0.148,0.341,0.803,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328020,2025-10-20 09:53:00,ORR_East,Ambulance,4,4,2.93,Weekday,True,Light Rain,True,5.4,False,True,1.0,46.5,217.9,224.8,0.271,0.625,0.83,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328021,2025-08-11 20:39:29,Old_Airport_Rd,Police Escort,5,5,2.15,Weekday,False,Clear,False,0.0,False,True,0.513,43.4,172.0,148.6,0.189,0.436,0.962,Police escort priority active - rolling signal clearance along corridor
EMG328022,2025-04-20 11:39:37,Mysore_Rd,Police Escort,4,3,2.64,Weekend,False,Clear,False,0.0,False,True,0.201,43.0,219.3,64.0,0.238,0.55,0.973,Police escort priority active - rolling signal clearance along corridor
EMG328023,2026-04-03 06:57:04,South_Loop,Police Escort,5,4,2.81,Weekday,False,Clear,False,0.0,False,True,0.394,44.8,212.4,145.2,0.248,0.572,0.984,Police escort priority active - rolling signal clearance along corridor
EMG328024,2025-09-05 21:23:43,ORR_North,Police Escort,4,3,2.36,Weekday,True,Heavy Rain,True,28.6,False,True,0.749,42.6,206.0,117.5,0.199,0.46,0.864,Police escort priority active - rolling signal clearance along corridor
EMG328025,2025-09-11 10:51:51,ORR_East,Ambulance,4,4,2.65,Weekday,False,Clear,False,0.0,False,True,0.435,49.1,189.4,130.4,0.254,0.586,0.973,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328026,2025-02-25 14:56:09,Hosur_Rd,Ambulance,2,1,1.11,Weekday,False,Clear,False,0.0,False,True,0.201,51.6,72.7,28.8,0.083,0.193,0.95,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328027,2025-06-07 18:39:47,Central_Loop,Ambulance,6,6,3.19,Weekend,False,Fog,False,0.0,False,True,0.767,45.1,236.9,185.7,0.275,0.634,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328028,2025-06-27 11:49:21,Sarjapur_Rd,Ambulance,4,3,1.73,Weekday,False,Clear,False,0.0,False,True,0.179,47.4,132.2,56.7,0.161,0.373,0.98,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328029,2025-12-20 04:49:11,Sarjapur_Rd,Fire Truck,4,4,2.15,Weekend,False,Clear,False,0.0,False,True,0.15,47.4,167.0,75.6,0.189,0.437,0.965,Fire truck priority active - full corridor signal preemption engaged
EMG328030,2026-06-11 20:04:09,Old_Airport_Rd,Police Escort,5,4,3.89,Weekday,False,Light Rain,True,6.3,False,True,0.754,49.5,279.2,165.3,0.348,0.804,0.915,Police escort priority active - rolling signal clearance along corridor
EMG328031,2025-10-10 13:36:31,Central_Loop,Ambulance,6,6,3.54,Weekday,False,Clear,False,0.0,False,True,0.173,53.4,239.0,131.7,0.313,0.724,0.966,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328032,2026-01-17 23:09:42,Sarjapur_Rd,Ambulance,4,4,1.76,Weekend,False,Clear,False,0.0,False,True,0.141,51.9,132.6,100.3,0.167,0.385,0.979,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328033,2026-01-16 19:05:15,Central_Loop,Fire Truck,6,5,2.58,Weekday,False,Clear,False,0.0,False,True,0.899,39.5,219.8,250.6,0.233,0.537,0.967,Fire truck priority active - full corridor signal preemption engaged
EMG328034,2025-10-12 17:57:53,ORR_East,Ambulance,4,4,1.9,Weekend,False,Clear,False,0.0,False,True,0.762,42.6,170.8,166.5,0.178,0.411,0.979,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328035,2026-04-05 23:32:54,Mysore_Rd,Fire Truck,4,4,3.07,Weekend,False,Clear,False,0.0,False,True,0.091,48.1,245.0,61.1,0.25,0.578,0.958,Fire truck priority active - full corridor signal preemption engaged
EMG328036,2025-11-01 15:09:42,Old_Airport_Rd,Police Escort,5,5,2.54,Weekend,True,Clear,False,0.0,False,True,0.354,46.1,206.5,108.4,0.221,0.51,0.89,Police escort priority active - rolling signal clearance along corridor
EMG328037,2025-04-25 09:09:15,Sarjapur_Rd,Ambulance,4,4,2.16,Weekday,False,Clear,False,0.0,False,True,0.997,44.2,183.7,189.6,0.211,0.488,0.964,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328038,2025-12-26 19:23:27,ORR_North,Ambulance,4,3,2.28,Weekday,True,Clear,False,0.0,False,True,1.0,42.4,184.3,149.4,0.213,0.491,0.917,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328039,2025-08-16 12:26:46,ORR_East,Police Escort,4,3,1.86,Weekend,True,Clear,False,0.0,False,True,0.37,49.7,136.5,68.7,0.156,0.36,0.913,Police escort priority active - rolling signal clearance along corridor
EMG328040,2025-01-11 19:02:24,Old_Airport_Rd,Ambulance,5,4,2.23,Weekend,False,Clear,False,0.0,False,True,0.683,52.1,150.8,160.2,0.216,0.499,0.955,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328041,2026-01-25 21:44:52,ORR_North,Fire Truck,4,4,2.72,Weekend,False,Clear,False,0.0,False,True,0.103,46.2,211.7,64.9,0.23,0.532,0.954,Fire truck priority active - full corridor signal preemption engaged
EMG328042,2026-05-03 12:07:22,ORR_East,Police Escort,4,4,3.35,Weekend,False,Clear,False,0.0,False,True,0.179,42.1,302.2,71.4,0.293,0.677,0.96,Police escort priority active - rolling signal clearance along corridor
EMG328043,2025-07-19 15:51:31,Mysore_Rd,Ambulance,4,4,1.44,Weekend,False,Clear,False,0.0,False,True,0.247,43.8,119.0,115.7,0.121,0.278,0.949,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328044,2025-06-27 08:31:05,South_Loop,Ambulance,5,5,3.06,Weekday,False,Clear,False,0.0,False,True,0.934,42.6,260.1,210.5,0.266,0.615,0.947,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328045,2025-02-09 17:48:35,Hosur_Rd,Fire Truck,2,1,0.76,Weekend,False,Clear,False,0.0,False,True,0.687,46.6,55.7,79.0,0.073,0.168,0.955,Fire truck priority active - full corridor signal preemption engaged
EMG328046,2025-05-24 22:58:20,South_Loop,Ambulance,5,4,2.91,Weekend,False,Rain,True,13.8,False,True,0.326,48.3,212.3,72.3,0.265,0.613,0.905,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328047,2025-01-01 17:45:25,ORR_North,Ambulance,4,4,1.99,Weekday,False,Clear,False,0.0,False,True,0.941,47.5,158.3,161.8,0.169,0.39,0.974,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328048,2025-02-17 11:43:30,South_Loop,Ambulance,5,4,2.59,Weekday,False,Clear,False,0.0,False,True,0.167,47.1,201.7,51.3,0.227,0.524,0.959,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328049,2025-11-03 19:29:48,Central_Loop,Police Escort,6,5,3.33,Weekday,False,Rain,True,17.4,False,True,1.0,38.9,308.6,216.5,0.31,0.716,0.906,Police escort priority active - rolling signal clearance along corridor
EMG328050,2025-11-25 21:04:48,Mysore_Rd,Ambulance,4,3,2.12,Weekday,False,Clear,False,0.0,False,True,0.436,49.0,161.3,70.6,0.183,0.422,0.96,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328051,2025-01-26 08:39:50,South_Loop,Ambulance,5,5,1.74,Weekend,True,Clear,False,0.0,False,False,0.921,34.6,281.9,186.6,0.188,0.433,0.783,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG328052,2025-07-21 10:53:54,ORR_East,Ambulance,4,4,3.1,Weekday,False,Rain,True,21.7,False,True,0.618,46.3,262.7,129.2,0.288,0.665,0.895,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328053,2025-10-24 08:00:39,ORR_East,Ambulance,4,3,2.94,Weekday,False,Clear,False,0.0,False,True,0.863,40.2,269.1,119.0,0.267,0.617,0.957,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328054,2025-05-25 23:47:52,ORR_East,Police Escort,4,3,2.66,Weekend,False,Clear,False,0.0,False,True,0.076,41.2,257.3,57.8,0.223,0.516,0.952,Police escort priority active - rolling signal clearance along corridor
EMG328055,2025-04-11 19:03:51,ORR_East,Police Escort,4,3,2.16,Weekday,False,Rain,True,12.9,False,True,1.0,39.6,196.5,121.9,0.183,0.423,0.929,Police escort priority active - rolling signal clearance along corridor
EMG328056,2026-04-25 18:45:22,Mysore_Rd,Ambulance,4,4,2.52,Weekend,False,Clear,False,0.0,False,True,0.741,39.1,218.6,107.9,0.22,0.507,0.968,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328057,2026-03-19 10:39:07,ORR_North,Ambulance,4,4,1.87,Weekday,True,Fog,False,0.0,False,True,0.763,45.4,156.6,153.4,0.172,0.398,0.933,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328058,2025-11-05 09:32:30,Old_Airport_Rd,Police Escort,5,5,2.53,Weekday,False,Clear,False,0.0,False,False,0.896,31.2,454.9,259.7,0.254,0.588,0.856,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG328059,2026-05-24 13:05:34,Hosur_Rd,Fire Truck,2,1,0.6,Weekend,False,Clear,False,0.0,False,True,0.055,44.4,44.1,17.7,0.032,0.074,0.948,Fire truck priority active - full corridor signal preemption engaged
EMG328060,2025-10-07 10:43:32,Mysore_Rd,Fire Truck,4,3,2.08,Weekday,False,Fog,False,0.0,False,True,0.471,46.9,159.2,66.7,0.187,0.431,0.963,Fire truck priority active - full corridor signal preemption engaged
EMG328061,2025-10-28 04:47:20,ORR_East,Ambulance,4,4,1.65,Weekday,False,Rain,True,13.0,False,True,0.283,43.2,136.6,112.4,0.134,0.309,0.944,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328062,2025-05-21 20:06:40,Sarjapur_Rd,Ambulance,4,4,2.53,Weekday,False,Clear,False,0.0,False,True,0.642,39.6,223.6,91.6,0.239,0.552,0.962,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328063,2025-05-19 18:42:39,Mysore_Rd,Ambulance,4,4,1.88,Weekday,False,Clear,False,0.0,False,True,0.994,46.2,146.4,180.4,0.184,0.424,0.977,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328064,2026-04-06 03:47:13,Tumkur_Rd,Fire Truck,3,2,1.86,Weekday,False,Clear,False,0.0,False,True,0.154,47.2,137.7,34.1,0.167,0.387,0.936,Fire truck priority active - full corridor signal preemption engaged
EMG328065,2025-02-22 13:53:15,Hosur_Rd,Ambulance,2,1,0.84,Weekend,False,Clear,False,0.0,False,True,0.064,55.5,53.3,27.3,0.077,0.177,0.946,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328066,2025-03-08 08:08:45,ORR_East,Ambulance,4,4,1.89,Weekend,False,Clear,False,0.0,False,True,0.622,56.1,129.7,107.3,0.179,0.414,0.982,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328067,2025-08-29 08:12:06,ORR_North,Ambulance,4,4,2.46,Weekday,False,Rain,True,15.8,False,True,1.0,48.6,183.8,179.3,0.215,0.497,0.916,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328068,2025-02-25 08:12:29,Mysore_Rd,Ambulance,4,4,2.51,Weekday,False,Clear,False,0.0,False,True,0.929,40.7,225.7,148.6,0.223,0.515,0.97,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328069,2025-12-15 07:07:09,Old_Airport_Rd,Ambulance,5,5,3.57,Weekday,False,Clear,False,0.0,False,True,0.489,41.2,299.3,94.7,0.318,0.735,0.972,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328070,2026-05-09 19:49:16,Central_Loop,Police Escort,6,6,2.96,Weekend,False,Clear,False,0.0,False,True,0.563,49.8,213.9,172.5,0.25,0.577,0.957,Police escort priority active - rolling signal clearance along corridor
EMG328071,2026-05-16 12:41:45,Mysore_Rd,Police Escort,4,3,1.55,Weekend,False,Clear,False,0.0,False,True,0.047,41.3,142.2,35.1,0.131,0.302,0.973,Police escort priority active - rolling signal clearance along corridor
EMG328072,2025-03-22 08:25:39,Tumkur_Rd,Ambulance,3,3,1.83,Weekend,False,Clear,False,0.0,False,True,0.647,55.4,123.0,92.5,0.165,0.381,0.963,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328073,2026-02-17 09:58:35,South_Loop,Police Escort,5,5,2.75,Weekday,False,Light Rain,True,4.2,False,True,0.868,44.6,222.8,178.4,0.229,0.53,0.94,Police escort priority active - rolling signal clearance along corridor
EMG328074,2025-07-05 22:40:10,ORR_North,Police Escort,4,4,1.74,Weekend,False,Clear,False,0.0,False,True,0.175,53.7,107.5,47.5,0.152,0.352,0.959,Police escort priority active - rolling signal clearance along corridor
EMG328075,2025-07-01 17:32:29,ORR_East,Fire Truck,4,4,1.82,Weekday,False,Clear,False,0.0,False,True,0.843,45.7,144.6,142.3,0.174,0.401,0.943,Fire truck priority active - full corridor signal preemption engaged
EMG328076,2026-02-16 15:48:32,Sarjapur_Rd,Fire Truck,4,4,2.73,Weekday,False,Clear,False,0.0,False,True,0.42,39.2,239.8,128.6,0.224,0.518,0.932,Fire truck priority active - full corridor signal preemption engaged
EMG328077,2025-05-01 17:36:16,Tumkur_Rd,Police Escort,3,3,1.23,Weekday,True,Clear,False,0.0,False,True,1.0,43.6,93.2,159.6,0.116,0.268,0.915,Police escort priority active - rolling signal clearance along corridor
EMG328078,2025-04-16 18:08:06,South_Loop,Ambulance,5,4,2.89,Weekday,False,Clear,False,0.0,False,True,0.974,41.9,245.9,164.9,0.261,0.604,0.959,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328079,2025-02-06 13:55:29,Hosur_Rd,Fire Truck,2,1,1.18,Weekday,False,Clear,False,0.0,False,True,0.208,55.3,76.0,39.8,0.103,0.238,0.99,Fire truck priority active - full corridor signal preemption engaged
EMG328080,2025-07-23 16:19:15,ORR_East,Ambulance,4,3,1.92,Weekday,False,Clear,False,0.0,False,True,0.434,45.3,143.3,59.4,0.17,0.394,0.948,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328081,2025-03-23 08:09:36,Mysore_Rd,Police Escort,4,4,2.27,Weekend,False,Clear,False,0.0,False,True,0.607,43.7,177.9,118.3,0.212,0.49,0.933,Police escort priority active - rolling signal clearance along corridor
EMG328082,2025-03-15 08:41:14,ORR_East,Ambulance,4,3,1.31,Weekend,True,Clear,False,0.0,False,True,0.9,50.4,89.8,148.9,0.109,0.251,0.919,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328083,2025-10-01 17:08:21,Hosur_Rd,Police Escort,2,1,1.3,Weekday,False,Clear,False,0.0,False,True,0.689,36.6,121.3,52.4,0.125,0.288,0.951,Police escort priority active - rolling signal clearance along corridor
EMG328084,2025-07-17 05:07:51,Old_Airport_Rd,Ambulance,5,5,3.19,Weekday,False,Rain,True,12.9,False,True,0.381,49.1,237.6,121.9,0.282,0.651,0.943,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328085,2026-04-10 11:07:45,ORR_North,Ambulance,4,4,2.33,Weekday,False,Clear,False,0.0,False,True,0.382,47.4,187.0,117.4,0.193,0.446,0.954,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328086,2026-01-22 16:16:31,South_Loop,Fire Truck,5,4,2.46,Weekday,False,Clear,False,0.0,False,True,0.39,38.4,226.2,59.1,0.208,0.481,0.978,Fire truck priority active - full corridor signal preemption engaged
EMG328087,2026-06-11 20:45:34,Central_Loop,Police Escort,6,5,3.8,Weekday,False,Rain,True,19.8,False,True,0.743,47.7,263.7,179.2,0.345,0.797,0.906,Police escort priority active - rolling signal clearance along corridor
EMG328088,2026-02-27 18:26:24,Mysore_Rd,Ambulance,4,4,1.68,Weekday,False,Clear,False,0.0,False,False,0.971,28.5,271.8,160.6,0.191,0.441,0.855,Preemption partially degraded by extreme congestion - manual traffic police coordination advised
EMG328089,2026-05-27 15:33:47,Tumkur_Rd,Police Escort,3,3,1.49,Weekday,False,Clear,False,0.0,False,True,0.284,52.2,106.7,96.3,0.14,0.323,0.982,Police escort priority active - rolling signal clearance along corridor
EMG328090,2026-03-30 18:05:21,Hosur_Rd,Ambulance,2,1,1.05,Weekday,False,Light Rain,True,4.0,False,True,1.0,39.6,96.6,101.9,0.093,0.214,0.875,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328091,2025-11-05 14:29:53,ORR_North,Ambulance,4,3,1.43,Weekday,False,Clear,False,0.0,False,True,0.174,53.6,90.2,57.5,0.134,0.31,0.977,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328092,2025-11-06 10:47:30,Tumkur_Rd,Ambulance,3,3,1.39,Weekday,False,Fog,False,0.0,False,True,0.475,47.7,107.7,107.1,0.138,0.318,0.954,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328093,2026-06-07 09:54:54,Tumkur_Rd,Police Escort,3,2,1.33,Weekend,False,Clear,False,0.0,False,True,0.603,54.8,83.1,73.2,0.112,0.258,0.982,Police escort priority active - rolling signal clearance along corridor
EMG328094,2025-01-14 12:14:18,South_Loop,Ambulance,5,5,1.71,Weekday,True,Clear,False,0.0,False,True,0.352,49.8,125.2,74.5,0.156,0.36,0.911,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328095,2026-01-24 13:53:43,ORR_East,Ambulance,4,4,1.68,Weekend,False,Clear,False,0.0,False,True,0.154,50.5,118.3,67.2,0.135,0.311,0.949,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328096,2025-10-25 14:08:55,Sarjapur_Rd,Ambulance,4,3,2.51,Weekend,False,Clear,False,0.0,False,True,0.106,48.3,190.6,45.1,0.197,0.455,0.955,Ambulance priority active - all conflicting signals preempted for corridor clearance
EMG328097,2025-04-04 08:07:25,Central_Loop,Police Escort,6,6,2.61,Weekday,False,Clear,False,0.0,False,True,0.828,44.5,209.8,170.8,0.234,0.541,0.968,Police escort priority active - rolling signal clearance along corridor
EMG328098,2025-03-09 19:00:44,Tumkur_Rd,Ambulance,3,2,1.39,Weekend,False,Clear,False,0.0,False,True,0.781,42.1,127.8,119.3,0.118,0.273,0.963,Ambulance priority active - all conflicting signals preempted for corridor clearance
